testu_hitza	lemma	paragrafoa	testuingurua
romanos		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
otros		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
no		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
no		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
no		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
no		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
no		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
importa		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
que		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
resuciten		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
á		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
á		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
á		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
á		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
á		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
á		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
este		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
este		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
imperio		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
mayans		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
mayans		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
mayans		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
mayans		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
vengan		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
nuevo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
cantabria		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
à		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
à		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
à		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
à		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
à		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
à		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
la		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
la		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
la		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
la		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
la		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
pesquisa		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
essa		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
serà		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
cosa		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
cosa		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
mui		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
facil		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
facil		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
lo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
lo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
lo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
lo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
lo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
lo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
menos		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
entrando		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
pesquisidor		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
plenipotenciario		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
essas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
difuntas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
cuyas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
lenguas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
lenguas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
tendrà		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
en		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
uña		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
dènos		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
razon		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
del		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
del		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
del		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
del		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
residuo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
residuo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
residuo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
residuo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
residuo		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
èl		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
facilmente		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
le		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
le		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
le		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
le		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
distinguiremos		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
es		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
es		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
es		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
es		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
dialecto		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
dialecto		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
entre		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
tanto		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
vayan		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
